,Unnamed: 0,id,year,indoor_outdoor,location,match_duration,pais_anfitrion,prize_currency,prize_money,series_category_id,surface,1ST_SERVE_POINTS_WON,1ST_SERVE_RETURN_POINTS_WON,2ND_SERVE_POINTS_WON,2ND_SERVE_RETURN_POINTS_WON,ACES,age,backhand,BREAK_POINTS_CONVERTED,BREAK_POINTS_SAVED,citizenship,DOUBLE_FAULTS,FIRST_SERVE,handedness,name,PERCENTAGE_RETURN_GAME_WON,PERCENTAGE_SERVE_GAME_WON,RETURN_GAMES_PLAYED,RETURN_POINTS_WON,RETURN_RATING,SERVE_RATING,SERVICE_GAMES_PLAYED,SERVICE_POINTS_WON,tiebreaks_won,TOTAL_POINTS_WON,weight,Event
354153,354153,95075,2009,I,Kuala Lumpur,70.0,MAS,$,947750.0,atp250,Hard,52.0,22.58064516129032,26.08695652173913,56.00000000000001,1.0,27.483,Two-Handed Backhand,22.22222222222222,33.33333333333333,SVK,5.0,52.083333333333336,Right-Handed,Karol Beck,25.0,-50.0,8.0,37.5,125.80286738351256,76.17028985507247,8.0,39.58333333333333,0.0,38.46153846153847,74.0,0
354154,354154,95076,2009,I,Kuala Lumpur,67.0,MAS,$,947750.0,atp250,Hard,56.25,4.761904761904762,45.45454545454545,27.77777777777778,1.0,24.279,Two-Handed Backhand,,33.33333333333333,CYP,0.0,59.25925925925925,Right-Handed,Marcos Baghdatis,0.0,11.11111111111111,8.0,15.384615384615383,,173.07491582491582,9.0,51.85185185185185,0.0,36.55913978494624,82.0,0
354155,354155,95077,2009,I,Kuala Lumpur,74.0,MAS,$,947750.0,atp250,Hard,61.76470588235294,27.027027027027028,36.0,33.33333333333333,7.0,23.072,Two-Handed Backhand,33.33333333333333,55.55555555555556,FRA,4.0,57.6271186440678,Right-Handed,Gael Monfils,11.11111111111111,-55.55555555555556,9.0,28.846153846153843,104.8048048048048,102.83626897086518,9.0,50.84745762711864,0.0,40.54054054054054,85.0,0
354156,354156,95078,2009,I,Kuala Lumpur,81.0,MAS,$,947750.0,atp250,Hard,66.66666666666666,18.75,55.00000000000001,30.0,2.0,27.258,One-Handed Backhand,,77.77777777777779,RUS,2.0,66.10169491525424,Right-Handed,Mikhail Youzhny,0.0,-77.77777777777779,10.0,23.07692307692308,,109.99058380414311,9.0,62.71186440677966,0.0,44.14414414414414,73.0,0
354157,354157,95079,2009,I,Kuala Lumpur,64.0,MAS,$,947750.0,atp250,Hard,50.0,20.0,45.83333333333333,27.27272727272727,2.0,24.029,Two-Handed Backhand,0.0,33.33333333333333,CZE,3.0,45.45454545454545,Right-Handed,Tomas Berdych,0.0,0.0,8.0,23.404255319148938,47.27272727272727,140.28787878787878,8.0,47.72727272727273,0.0,35.16483516483517,91.0,0
354158,354158,95080,2009,I,Kuala Lumpur,91.0,MAS,$,947750.0,atp250,Hard,64.86486486486487,20.930232558139537,48.14814814814815,50.0,3.0,23.276,One-Handed Backhand,16.666666666666664,50.0,FRA,3.0,57.8125,Right-Handed,Richard Gasquet,9.090909090909092,18.181818181818183,11.0,32.87671232876712,96.6878083157153,189.0073311948312,11.0,57.8125,0.0,44.52554744525548,79.0,0
354159,354159,95081,2009,I,Kuala Lumpur,123.0,MAS,$,947750.0,atp250,Hard,67.3076923076923,33.33333333333333,54.054054054054056,44.44444444444444,9.0,25.12,Two-Handed Backhand,33.33333333333333,66.66666666666666,SWE,3.0,58.42696629213483,Right-Handed,Robin Soderling,23.07692307692308,-7.142857142857142,13.0,37.77777777777778,134.18803418803418,178.64585551102405,14.0,61.79775280898876,0.0,49.72067039106145,87.0,0
354160,354160,95082,2009,I,Kuala Lumpur,92.0,MAS,$,947750.0,atp250,Hard,82.05128205128204,20.0,45.45454545454545,33.33333333333333,5.0,29.163,One-Handed Backhand,0.0,66.66666666666666,CHI,3.0,54.16666666666666,Right-Handed,Fernando Gonzalez,0.0,9.090909090909092,11.0,26.15384615384616,53.33333333333333,192.76340326340323,11.0,65.27777777777779,0.0,46.71532846715328,82.0,0
354161,354161,95083,2009,I,Kuala Lumpur,95.0,MAS,$,947750.0,atp250,Hard,71.73913043478261,31.818181818181817,40.0,34.78260869565217,8.0,25.868,Two-Handed Backhand,14.285714285714285,66.66666666666666,ESP,6.0,56.79012345679012,Left-Handed,Fernando Verdasco,9.090909090909092,-36.36363636363637,11.0,32.83582089552239,89.97741389045737,134.16561752793638,11.0,58.0246913580247,0.0,46.62162162162162,90.0,0
354219,354219,95141,2009,O,Tokyo,71.0,JPN,$,1226500.0,atp500,Hard,65.625,18.181818181818183,44.0,47.368421052631575,5.0,25.642,Two-Handed Backhand,50.0,50.0,SLO,3.0,56.14035087719298,Right-Handed,Luka Gregorc,20.0,-33.33333333333333,10.0,28.846153846153843,135.55023923444975,134.43201754385964,9.0,56.14035087719298,0.0,43.11926605504588,99.0,0
354220,354220,95142,2009,O,Tokyo,104.0,JPN,$,1226500.0,atp500,Hard,54.16666666666666,27.906976744186046,50.0,46.875,1.0,18.97,Two-Handed Backhand,30.0,42.85714285714285,JPN,4.0,60.0,Right-Handed,Hiroki Moriya,27.27272727272727,9.090909090909092,11.0,36.0,132.05470401691332,170.25757575757575,11.0,52.5,0.0,44.516129032258064,65.0,0
354221,354221,95143,2009,O,Tokyo,68.0,JPN,$,1226500.0,atp500,Hard,70.58823529411765,10.0,36.66666666666666,26.08695652173913,2.0,20.344,,0.0,60.0,JPN,4.0,53.125,Right-Handed,Junn Mitsuhashi,0.0,-77.77777777777779,8.0,18.6046511627907,36.086956521739125,80.60212418300654,9.0,54.6875,0.0,40.18691588785047,,0
354222,354222,95144,2009,O,Tokyo,107.0,JPN,$,1226500.0,atp500,Hard,59.18367346938776,27.906976744186046,58.06451612903226,47.61904761904761,0.0,18.298,,100.0,66.66666666666666,JPN,6.0,61.25000000000001,Right-Handed,Hiroyasu Ehara,25.0,-36.36363636363637,12.0,34.375,200.5260243632337,136.13455323478365,11.0,58.75,0.0,47.91666666666667,,0
354223,354223,95145,2009,O,Tokyo,75.0,JPN,$,1226500.0,atp500,Hard,61.53846153846154,28.57142857142857,63.33333333333333,33.33333333333333,2.0,26.916,One-Handed Backhand,0.0,60.0,JPN,1.0,46.42857142857143,Right-Handed,Hiroki Kondo,0.0,11.11111111111111,10.0,30.303030303030305,61.9047619047619,183.4114774114774,9.0,62.5,0.0,45.08196721311475,77.0,0
354224,354224,95146,2009,O,Tokyo,62.0,JPN,$,1226500.0,atp500,Hard,57.14285714285714,11.76470588235294,47.82608695652174,46.66666666666666,3.0,23.163,,0.0,62.5,JPN,3.0,60.3448275862069,Right-Handed,Yuichi Ito,0.0,-62.5,9.0,22.448979591836736,58.431372549019606,102.81377168558578,8.0,53.44827586206896,0.0,39.25233644859813,,0
354225,354225,95147,2009,O,Tokyo,64.0,JPN,$,1226500.0,atp500,Hard,58.333333333333336,18.51851851851852,37.03703703703704,23.07692307692308,4.0,29.274,One-Handed Backhand,100.0,55.55555555555556,AUT,2.0,57.14285714285714,Right-Handed,Alexander Peya,11.11111111111111,-55.55555555555556,9.0,20.0,152.7065527065527,98.95767195767196,9.0,49.2063492063492,0.0,37.86407766990291,83.0,0
354226,354226,95148,2009,O,Tokyo,105.0,JPN,$,1226500.0,atp500,Hard,64.70588235294117,32.20338983050847,37.142857142857146,58.333333333333336,4.0,24.645,Two-Handed Backhand,35.714285714285715,40.0,IND,3.0,66.01941747572816,Right-Handed,Somdev Devvarman,33.33333333333333,12.5,15.0,43.925233644859816,159.58434221146086,181.36815697152647,16.0,55.33980582524271,0.0,49.523809523809526,73.0,0
354227,354227,95149,2009,O,Tokyo,142.0,JPN,$,1226500.0,atp500,Hard,69.49152542372882,25.454545454545453,45.65217391304348,39.39393939393939,11.0,28.747,Unknown Backhand,33.33333333333333,50.0,KOR,5.0,56.19047619047619,Right-Handed,Kyu Tae Im,6.666666666666667,20.0,15.0,30.681818181818183,104.84848484848484,197.33417552724848,15.0,59.04761904761905,1.0,46.1139896373057,75.0,0
354228,354228,95150,2009,O,Tokyo,136.0,JPN,$,1226500.0,atp500,Hard,67.64705882352942,9.090909090909092,55.00000000000001,48.78048780487805,6.0,28.489,Two-Handed Backhand,0.0,60.0,GER,4.0,62.96296296296296,Right-Handed,Dominik Meffert,0.0,46.66666666666666,16.0,26.041666666666668,57.87139689578714,234.27668845315904,15.0,62.96296296296296,1.0,45.588235294117645,93.0,0
354229,354229,95151,2009,O,Tokyo,101.0,JPN,$,1226500.0,atp500,Hard,59.09090909090909,22.857142857142858,39.47368421052632,54.54545454545454,4.0,21.048,Two-Handed Backhand,50.0,68.75,JPN,4.0,53.65853658536586,Right-Handed,Yuichi Sugita,22.22222222222222,-170.0,9.0,35.08771929824561,149.62481962481962,-17.77687011319874,10.0,50.0,0.0,43.884892086330936,72.0,0
354230,354230,95152,2009,O,Tokyo,104.0,JPN,$,1226500.0,atp500,Hard,69.49152542372882,24.07407407407408,44.0,43.47826086956522,5.0,29.333,Two-Handed Backhand,28.57142857142857,70.0,RSA,1.0,70.23809523809523,Right-Handed,Rik De Voest,14.285714285714285,-21.428571428571427,14.0,29.87012987012987,110.40947780078216,166.30104923325263,14.0,61.90476190476191,0.0,46.58385093167702,68.0,0
354231,354231,95153,2009,O,Tokyo,69.0,JPN,$,1226500.0,atp500,Hard,68.57142857142857,16.0,39.285714285714285,21.052631578947366,3.0,25.083,Two-Handed Backhand,,57.14285714285714,JPN,8.0,55.55555555555556,Right-Handed,Go Soeda,0.0,-22.22222222222222,9.0,18.181818181818183,,136.19047619047618,9.0,55.55555555555556,0.0,40.18691588785047,73.0,0
354232,354232,95154,2009,O,Tokyo,164.0,JPN,$,1226500.0,atp500,Hard,61.11111111111112,22.22222222222222,56.25,58.333333333333336,8.0,33.446,Two-Handed Backhand,25.0,78.57142857142857,GER,5.0,60.0,Right-Handed,Rainer Schuettler,18.75,-66.66666666666666,16.0,37.83783783783784,124.30555555555556,113.69444444444446,15.0,59.16666666666666,0.0,48.91774891774892,74.0,0
354233,354233,95155,2009,O,Tokyo,129.0,JPN,$,1226500.0,atp500,Hard,74.4186046511628,24.52830188679245,47.22222222222222,45.65217391304348,6.0,24.502,One-Handed Backhand,25.0,62.5,ISR,4.0,54.43037974683544,Right-Handed,Dudi Sela,7.142857142857142,0.0,14.0,34.34343434343434,102.32333294269309,178.0712066202205,13.0,62.0253164556962,0.0,46.62921348314607,65.0,0
354234,354234,95156,2009,O,Tokyo,116.0,JPN,$,1226500.0,atp500,Hard,62.0253164556962,15.384615384615383,55.00000000000001,27.58620689655172,8.0,29.653,One-Handed Backhand,100.0,75.0,ARG,1.0,79.7979797979798,Right-Handed,Martin Vassallo Arguello,7.142857142857142,-50.0,14.0,20.588235294117645,150.11367942402424,153.823296253676,14.0,60.60606060606061,0.0,44.31137724550898,80.0,0
354235,354235,95157,2009,O,Tokyo,68.0,JPN,$,1226500.0,atp500,Hard,72.72727272727273,19.35483870967742,46.66666666666666,42.30769230769231,2.0,25.532,One-Handed Backhand,,57.14285714285714,GER,4.0,42.30769230769231,Right-Handed,Philipp Petzschner,0.0,-37.5,9.0,29.82456140350877,,122.2016317016317,8.0,57.692307692307686,0.0,43.11926605504588,77.0,0
354236,354236,95158,2009,O,Tokyo,96.0,JPN,$,1226500.0,atp500,Hard,66.66666666666666,23.25581395348837,66.66666666666666,35.0,10.0,30.857,Two-Handed Backhand,0.0,0.0,CZE,2.0,62.5,Right-Handed,Radek Stepanek,0.0,80.0,10.0,26.984126984126984,58.25581395348837,283.8333333333333,10.0,66.66666666666666,0.0,44.14414414414414,76.0,0
354237,354237,95159,2009,O,Tokyo,82.0,JPN,$,1226500.0,atp500,Hard,67.74193548387096,34.21052631578947,30.434782608695656,33.33333333333333,5.0,21.381,Two-Handed Backhand,50.0,42.85714285714285,JPN,2.0,57.407407407407405,Right-Handed,Tatsuma Ito,10.0,-11.11111111111111,10.0,33.87096774193548,127.5438596491228,147.4730143888629,9.0,51.85185185185185,0.0,42.241379310344826,75.0,0
354238,354238,95160,2009,O,Tokyo,112.0,JPN,$,1226500.0,atp500,Hard,72.72727272727273,17.02127659574468,45.45454545454545,48.0,10.0,22.389,One-Handed Backhand,0.0,85.71428571428571,ARG,1.0,62.5,Right-Handed,Leonardo Mayer,0.0,-30.0,11.0,27.77777777777778,65.02127659574468,159.6818181818182,10.0,62.5,0.0,46.875,80.0,0
354239,354239,95161,2009,O,Tokyo,,JPN,$,1226500.0,atp500,Hard,,,,,,26.336,One-Handed Backhand,,,ESP,,,Right-Handed,Guillermo Garcia-Lopez,,,,,,,,,,,80.0,0
354240,354240,95162,2009,O,Tokyo,66.0,JPN,$,1226500.0,atp500,Hard,70.58823529411765,29.78723404255319,40.909090909090914,46.66666666666666,3.0,22.317,Two-Handed Backhand,0.0,50.0,TUR,1.0,60.71428571428571,Right-Handed,Marsel Ilhan,0.0,0.0,9.0,33.87096774193548,76.45390070921985,174.21161191749425,9.0,58.92857142857143,0.0,45.76271186440678,80.0,0
354241,354241,95163,2009,O,Tokyo,89.0,JPN,$,1226500.0,atp500,Hard,82.75862068965517,20.930232558139537,48.27586206896552,41.935483870967744,6.0,21.034,Two-Handed Backhand,0.0,50.0,ARG,1.0,50.0,Right-Handed,Juan Martin del Potro,0.0,40.0,10.0,29.72972972972973,62.86571642910728,226.0344827586207,10.0,65.51724137931035,0.0,45.45454545454545,97.0,0
354242,354242,95164,2009,O,Tokyo,157.0,JPN,$,1226500.0,atp500,Hard,61.90476190476191,22.89156626506024,51.06382978723404,64.28571428571429,8.0,22.204,One-Handed Backhand,25.0,76.47058823529412,KAZ,4.0,64.12213740458014,Right-Handed,Andrey Golubev,12.5,-87.5,16.0,33.33333333333333,124.67728055077453,93.5907290965761,16.0,58.01526717557252,1.0,46.69421487603306,77.0,0
354243,354243,95165,2009,O,Tokyo,64.0,JPN,$,1226500.0,atp500,Hard,57.14285714285714,20.588235294117645,72.22222222222221,34.61538461538461,4.0,33.043,Unknown Backhand,0.0,0.0,JPN,2.0,60.86956521739131,Right-Handed,Takao Suzuki,0.0,77.77777777777779,10.0,26.666666666666668,55.20361990950226,270.0124223602484,9.0,63.04347826086957,0.0,42.45283018867924,73.0,0
354244,354244,95166,2009,O,Tokyo,82.0,JPN,$,1226500.0,atp500,Hard,66.66666666666666,29.268292682926827,39.130434782608695,40.909090909090914,3.0,22.12,Two-Handed Backhand,20.0,70.0,GER,2.0,62.903225806451616,Left-Handed,Mischa Zverev,10.0,-88.88888888888889,10.0,33.33333333333333,100.17738359201776,80.81143836683808,9.0,56.451612903225815,0.0,44.8,88.0,0
354245,354245,95167,2009,O,Tokyo,93.0,JPN,$,1226500.0,atp500,Hard,64.70588235294117,3.333333333333333,50.0,44.0,9.0,24.443,Two-Handed Backhand,0.0,71.42857142857143,USA,2.0,68.0,Right-Handed,John Isner,0.0,-20.0,10.0,21.818181818181817,47.333333333333336,169.70588235294116,10.0,60.0,0.0,43.84615384615385,108.0,0
354246,354246,95168,2009,O,Tokyo,93.0,JPN,$,1226500.0,atp500,Hard,45.94594594594595,19.35483870967742,56.00000000000001,48.14814814814815,3.0,21.766,Two-Handed Backhand,20.0,50.0,BRA,3.0,59.67741935483871,Left-Handed,Thomaz Bellucci,11.11111111111111,-50.0,9.0,32.758620689655174,98.61409796893668,111.62336530078468,8.0,50.0,0.0,41.66666666666667,82.0,0
354247,354247,95169,2009,O,Tokyo,83.0,JPN,$,1226500.0,atp500,Hard,55.26315789473685,17.073170731707318,50.0,61.11111111111112,2.0,23.666,Two-Handed Backhand,0.0,60.0,GER,6.0,57.57575757575758,Left-Handed,Andreas Beck,0.0,-77.77777777777779,8.0,30.508474576271187,78.18428184281844,81.06113769271664,9.0,53.03030303030303,0.0,42.4,89.0,0
354248,354248,95170,2009,O,Tokyo,,JPN,$,1226500.0,atp500,Hard,,,,,,25.518,Two-Handed Backhand,,,ARG,,,Right-Handed,Juan Monaco,,,,,,,,,,,81.0,0
354249,354249,95171,2009,O,Tokyo,111.0,JPN,$,1226500.0,atp500,Hard,73.33333333333333,27.27272727272727,32.35294117647059,50.0,7.0,36.822,Two-Handed Backhand,50.0,58.333333333333336,FRA,4.0,56.9620253164557,Right-Handed,Fabrice Santoro,23.07692307692308,-58.333333333333336,13.0,37.5,150.34965034965035,107.31496649292627,12.0,55.69620253164557,0.0,46.540880503144656,74.0,0
354250,354250,95172,2009,O,Tokyo,86.0,JPN,$,1226500.0,atp500,Hard,68.29268292682927,21.62162162162162,46.15384615384615,44.82758620689656,1.0,28.069,Two-Handed Backhand,20.0,25.0,SUI,2.0,61.19402985074627,Right-Handed,Marco Chiudinelli,10.0,54.54545454545454,10.0,31.818181818181817,96.44920782851818,229.18601347687624,11.0,59.70149253731343,0.0,45.86466165413533,85.0,0
354251,354251,95173,2009,O,Tokyo,109.0,JPN,$,1226500.0,atp500,Hard,65.85365853658537,23.4375,58.82352941176471,65.51724137931035,13.0,28.37,Two-Handed Backhand,22.22222222222222,50.0,AUT,1.0,54.66666666666666,Left-Handed,Jurgen Melzer,14.285714285714285,7.6923076923076925,14.0,36.55913978494624,125.46267788724684,199.03616230732445,13.0,62.66666666666667,0.0,48.21428571428572,80.0,0
354252,354252,95174,2009,O,Tokyo,99.0,JPN,$,1226500.0,atp500,Hard,68.57142857142857,27.08333333333333,51.61290322580645,41.46341463414634,2.0,23.298,One-Handed Backhand,16.666666666666664,42.85714285714285,FRA,4.0,53.03030303030303,Right-Handed,Richard Gasquet,7.6923076923076925,23.07692307692308,13.0,33.70786516853933,92.90572232645404,194.29155790446111,13.0,60.60606060606061,0.0,45.16129032258064,79.0,0
354253,354253,95175,2009,O,Tokyo,76.0,JPN,$,1226500.0,atp500,Hard,54.285714285714285,12.903225806451612,57.692307692307686,37.5,1.0,28.478,Unknown Backhand,0.0,62.5,GER,2.0,57.377049180327866,Right-Handed,Simon Greul,0.0,-62.5,9.0,21.27659574468085,50.403225806451616,105.85507115834984,8.0,55.73770491803278,0.0,40.74074074074074,80.0,0
354254,354254,95176,2009,O,Tokyo,159.0,JPN,$,1226500.0,atp500,Hard,77.33333333333333,19.73684210526316,48.97959183673469,53.125,8.0,24.774,Two-Handed Backhand,100.0,80.0,FRA,3.0,60.483870967741936,Right-Handed,Gilles Simon,5.88235294117647,-5.88235294117647,17.0,29.629629629629623,178.7441950464396,185.9144431966335,17.0,66.12903225806451,1.0,49.137931034482754,70.0,0
354255,354255,95177,2009,O,Tokyo,67.0,JPN,$,1226500.0,atp500,Hard,60.0,8.333333333333332,33.33333333333333,53.333333333333336,2.0,25.854,Two-Handed Backhand,50.0,58.333333333333336,FRA,1.0,62.5,Right-Handed,Edouard Roger-Vasselin,12.5,-137.5,8.0,25.64102564102564,124.16666666666669,19.33333333333333,8.0,50.0,0.0,40.0,78.0,0
354256,354256,95178,2009,O,Tokyo,113.0,JPN,$,1226500.0,atp500,Hard,83.78378378378379,28.57142857142857,51.21951219512195,51.61290322580645,10.0,24.521,One-Handed Backhand,33.33333333333333,50.0,SUI,0.0,47.43589743589743,Right-Handed,Stan Wawrinka,14.285714285714285,53.84615384615385,14.0,36.17021276595745,127.80337941628264,246.28534726095705,13.0,66.66666666666666,0.0,50.0,81.0,0
354257,354257,95179,2009,O,Tokyo,92.0,JPN,$,1226500.0,atp500,Hard,73.58490566037736,14.285714285714285,63.63636363636363,50.0,11.0,21.099,Two-Handed Backhand,33.33333333333333,50.0,LAT,2.0,70.66666666666667,Right-Handed,Ernests Gulbis,6.666666666666667,57.14285714285714,15.0,24.35897435897436,104.28571428571428,274.0307931062648,14.0,70.66666666666667,0.0,47.05882352941176,85.0,0
354258,354258,95180,2009,O,Tokyo,97.0,JPN,$,1226500.0,atp500,Hard,57.14285714285714,30.434782608695656,59.09090909090909,45.83333333333333,3.0,24.051,Two-Handed Backhand,40.0,20.0,CZE,1.0,65.625,Right-Handed,Tomas Berdych,20.0,40.0,10.0,35.714285714285715,136.268115942029,223.85876623376623,10.0,57.8125,0.0,46.26865671641791,91.0,0
354259,354259,95181,2009,O,Tokyo,56.0,JPN,$,1226500.0,atp500,Hard,70.73170731707317,3.4482758620689653,30.0,38.46153846153847,4.0,23.094,Two-Handed Backhand,,57.14285714285714,FRA,3.0,67.21311475409836,Right-Handed,Gael Monfils,0.0,-22.22222222222222,9.0,14.285714285714285,,146.7225998489493,9.0,57.377049180327866,0.0,39.80582524271845,85.0,0
354260,354260,95182,2009,O,Tokyo,159.0,JPN,$,1226500.0,atp500,Hard,72.09302325581395,25.806451612903224,57.14285714285714,41.86046511627907,3.0,28.615,Two-Handed Backhand,14.285714285714285,40.0,AUS,1.0,46.73913043478261,Right-Handed,Lleyton Hewitt,6.25,56.25,16.0,32.38095238095238,88.20263101489658,234.2250108334537,16.0,64.13043478260869,0.0,47.20812182741117,77.0,0
354261,354261,95183,2009,O,Tokyo,69.0,JPN,$,1226500.0,atp500,Hard,62.85714285714285,20.930232558139537,46.66666666666666,42.85714285714285,3.0,27.279,One-Handed Backhand,0.0,25.0,RUS,0.0,70.0,Right-Handed,Mikhail Youzhny,0.0,44.44444444444444,9.0,26.31578947368421,63.78737541528239,226.96825396825395,9.0,57.99999999999999,0.0,41.1214953271028,73.0,0
354490,354490,95412,2009,O,Beijing,88.0,CHN,$,3337000.0,atp500,Hard,59.09090909090909,16.216216216216218,52.17391304347826,40.0,1.0,28.102,Unknown Backhand,50.0,50.0,CHN,1.0,65.67164179104478,Right-Handed,Shao-Xuan Zeng,10.0,0.0,10.0,24.561403508771928,116.21621621621622,176.93646392543212,9.0,56.71641791044776,0.0,41.935483870967744,83.0,0
354491,354491,95413,2009,O,Beijing,118.0,CHN,$,3337000.0,atp500,Hard,52.05479452054794,41.935483870967744,56.41025641025641,59.18367346938776,3.0,23.491,Unknown Backhand,66.66666666666666,64.28571428571429,USA,0.0,65.17857142857143,Right-Handed,Brendan Evans,53.333333333333336,-53.333333333333336,15.0,49.549549549549546,221.11915734035549,123.31028902604244,15.0,53.57142857142857,0.0,51.569506726457405,91.0,0
354492,354492,95414,2009,O,Beijing,127.0,CHN,$,3337000.0,atp500,Hard,57.89473684210527,19.672131147540984,55.319148936170215,68.96551724137932,4.0,18.518,Unknown Backhand,30.0,54.54545454545454,TPE,4.0,54.80769230769232,Right-Handed,Tsung-Hua Yang,20.0,-13.333333333333334,15.0,35.55555555555556,138.6376483889203,154.68824475263446,15.0,56.730769230769226,0.0,46.90721649484536,80.0,0
354493,354493,95415,2009,O,Beijing,90.0,CHN,$,3337000.0,atp500,Hard,59.57446808510638,27.77777777777778,36.36363636363637,52.0,4.0,19.252,Two-Handed Backhand,37.5,61.53846153846154,CHN,4.0,58.75,Right-Handed,Ze Zhang,30.0,-133.33333333333331,10.0,37.704918032786885,147.27777777777777,21.354771115409434,9.0,50.0,0.0,44.680851063829785,85.0,0
354494,354494,95416,2009,O,Beijing,,CHN,$,3337000.0,atp500,Hard,,,,,,23.341,Unknown Backhand,,,SVK,,,Right-Handed,Kamil Capkovic,,,,,,,,,,,93.0,0
354495,354495,95417,2009,O,Beijing,50.0,CHN,$,3337000.0,atp500,Hard,34.78260869565217,25.925925925925924,50.0,40.0,0.0,28.854,Unknown Backhand,33.33333333333333,44.44444444444444,SVK,2.0,65.71428571428571,Right-Handed,Ivo Klec,12.5,-85.71428571428571,8.0,31.91489361702128,111.75925925925924,62.78260869565217,7.0,40.0,0.0,35.36585365853659,79.0,0
354496,354496,95418,2009,O,Beijing,97.0,CHN,$,3337000.0,atp500,Hard,62.22222222222222,28.57142857142857,44.82758620689656,45.45454545454545,2.0,28.763,Two-Handed Backhand,22.22222222222222,66.66666666666666,USA,2.0,60.810810810810814,Right-Handed,Michael Yani,18.181818181818183,-36.36363636363637,11.0,33.80281690140845,114.43001443001444,131.4969828762932,11.0,55.4054054054054,0.0,44.82758620689656,75.0,0
354497,354497,95419,2009,O,Beijing,110.0,CHN,$,3337000.0,atp500,Hard,75.55555555555556,33.33333333333333,50.0,46.66666666666666,6.0,28.043,One-Handed Backhand,60.0,40.0,ESP,5.0,54.21686746987952,Left-Handed,Feliciano Lopez,20.0,53.333333333333336,15.0,37.634408602150536,160.0,234.1057563587684,15.0,63.85542168674698,0.0,50.0,88.0,0
354498,354498,95420,2009,O,Beijing,46.0,CHN,$,3337000.0,atp500,Hard,46.875,25.0,27.77777777777778,85.71428571428571,0.0,26.489,Unknown Backhand,100.0,45.45454545454545,CZE,5.0,64.0,Right-Handed,Lukas Dlouhy,25.0,-128.57142857142858,8.0,34.88372093023256,235.7142857142857,5.081349206349195,7.0,40.0,0.0,37.634408602150536,88.0,0
354499,354499,95421,2009,O,Beijing,70.0,CHN,$,3337000.0,atp500,Hard,52.5,40.625,26.08695652173913,42.10526315789473,2.0,29.381,One-Handed Backhand,50.0,50.0,FRA,0.0,63.49206349206349,Left-Handed,Michael Llodra,25.0,-125.0,8.0,41.17647058823529,157.73026315789474,19.079020013802616,8.0,42.85714285714285,0.0,42.10526315789473,80.0,0
354500,354500,95422,2009,O,Beijing,76.0,CHN,$,3337000.0,atp500,Hard,41.46341463414634,35.714285714285715,33.33333333333333,71.42857142857143,2.0,20.201,Two-Handed Backhand,33.33333333333333,41.66666666666667,USA,1.0,73.21428571428571,Left-Handed,Donald Young,37.5,-88.88888888888889,8.0,44.642857142857146,177.97619047619048,60.12214479287649,9.0,39.285714285714285,0.0,41.96428571428572,79.0,0
354501,354501,95423,2009,O,Beijing,,CHN,$,3337000.0,atp500,Hard,,,,,,31.994,Unknown Backhand,,,FRA,,,Right-Handed,Sebastien De Chaunac,,,,,,,,,,,74.0,0
354502,354502,95424,2009,O,Beijing,91.0,CHN,$,3337000.0,atp500,Hard,65.85365853658537,24.07407407407408,51.42857142857142,54.54545454545454,3.0,26.0,Two-Handed Backhand,30.0,55.55555555555556,GER,2.0,53.94736842105263,Right-Handed,Florian Mayer,21.428571428571427,-7.6923076923076925,14.0,35.63218390804598,130.04810004810005,164.53729069390172,13.0,59.210526315789465,0.0,46.62576687116564,82.0,0
354503,354503,95425,2009,O,Beijing,71.0,CHN,$,3337000.0,atp500,Hard,70.37037037037037,23.809523809523807,56.00000000000001,25.0,6.0,31.252,One-Handed Backhand,0.0,50.0,BRA,2.0,51.92307692307693,Right-Handed,Marcos Daniel,0.0,33.33333333333333,10.0,24.13793103448276,48.80952380952381,215.6267806267806,9.0,63.46153846153846,0.0,42.72727272727273,79.0,0
354504,354504,95426,2009,O,Beijing,83.0,CHN,$,3337000.0,atp500,Hard,64.51612903225806,27.58620689655172,56.00000000000001,27.27272727272727,0.0,26.225,Two-Handed Backhand,100.0,57.14285714285714,RUS,2.0,55.35714285714286,Right-Handed,Igor Andreev,10.0,-10.0,10.0,27.450980392156865,164.858934169279,163.87327188940094,10.0,60.71428571428571,0.0,44.85981308411215,80.0,0
354505,354505,95427,2009,O,Beijing,133.0,CHN,$,3337000.0,atp500,Hard,53.2258064516129,29.411764705882355,37.5,57.692307692307686,4.0,28.016,Unknown Backhand,23.07692307692308,30.0,RUS,0.0,65.95744680851064,Right-Handed,Igor Kunitsyn,21.428571428571427,0.0,14.0,37.234042553191486,131.60956690368454,160.68325326012354,13.0,47.87234042553192,1.0,42.5531914893617,75.0,0
354506,354506,95428,2009,O,Beijing,89.0,CHN,$,3337000.0,atp500,Hard,60.60606060606061,30.95238095238096,32.0,50.0,0.0,28.206,One-Handed Backhand,42.85714285714285,44.44444444444444,ROU,6.0,56.896551724137936,Right-Handed,Victor Hanescu,27.27272727272727,-30.0,11.0,37.096774193548384,151.08225108225108,113.50261233019856,10.0,48.27586206896552,0.0,42.5,88.0,0
